0.06372113,0.18939289999999998,0.26748174,-0.15453027,0.42201201,0.33767444,0.049375655,0.09407502300000001,11.359893,5.5108282,0.20377237,0.012778461000000001,3.9866375,0.0043641958,3.0,8.75,0.04106177,1709,0.077178178,6.899328999999999,0.062345618,0.19201406,0.216585,-0.21994334,0.43652834,0.30820486,0.010851501999999999,0.009500647,8.029518300000001,1.2072707,0.17476538,0.011816717,3.6974184,0.0043731238,3.25,8.25,0.010465868,1709,0
0.10083995,0.33313184,0.32653288,-0.25417616,0.58070905,0.43522238,0.03263297,0.15093310000000001,10.184502,3.7955962999999997,0.37781025,0.029404989,3.2121271,0.022049258999999998,3.0,5.75,0.010258924,6295,0.089830939,3.9259877999999997,0.068188802,0.20940685,0.30686849,-0.27684084,0.58370933,0.41554164,0.015447285,0.074449403,8.837731800000002,1.3354483,0.23128693,0.016105593,3.5901647000000003,0.0064208919,3.5,6.5,0.011785017,6295,0
0.045220182000000005,0.1191672,0.16017328,-0.16009073,0.32026401,0.25907546,0.025066886,0.041173786000000004,9.1076154,2.9858973,0.13370928,0.006022304799999999,5.5505858,0.0014046182000000001,5.5,11.5,0.04072855,6961,0.061838954,12.995030999999999,0.045310884,0.10058805,0.19110948,-0.23810547,0.42921495,0.311092,0.036968318,0.050389475,10.988748,5.7676532,0.16831344,0.007302722199999999,5.762010299999999,0.0014391076,4.0,12.0,0.049600643,6961,0
0.09341111,0.26937989,0.2808408,-0.26754856,0.54838936,0.47546616,0.023793147,0.30283752,11.44097,3.6634029999999997,0.4082622,0.026342997000000003,3.8744851000000002,0.013158162,3.5,6.75,0.012595961999999999,7119,0.11204575,24.8432,0.08389663,0.22644887,0.37074809999999997,-0.26810341,0.63885152,0.43032992,0.0072693696,0.38256305,10.480476,1.190841,0.35235404,0.023873736,3.6897664,0.006185668399999999,4.25,8.25,0.005695845400000001,7119,0
0.040287905,0.12143127,0.15881641,-0.11981154,0.27862795,0.22168959,0.0037736497,0.07384492599999999,6.1693086,0.87786705,0.11099125,0.0051941407,5.3421375,0.001572018,6.0,8.0,0.0062376378,7621,0.049511844000000006,1.1576939,0.040432397,0.12345644,0.12684616,-0.11382901,0.24067517,0.20141438,0.011296056,0.012255276,6.597396300000001,1.5497273999999999,0.10638727,0.0048992165,5.42879,0.0015285635,5.25,8.5,0.017459294,7621,0
0.12020175,0.35539521,0.32560915,-0.45440013,0.78000928,0.5822265999999999,0.010567748,0.41861369,11.376335000000001,0.56294016,0.56687443,0.046738097,3.0321861,0.019536203000000002,2.5,6.25,0.0049899562,7850,0.10534783,13.412854999999999,0.082603377,0.22712355,0.3363599,-0.20928307,0.54564297,0.44699688,0.0070434015,0.08913615300000001,9.4541134,1.0959447,0.28643315,0.021835847999999998,3.2793912000000005,0.0068345585999999995,2.25,6.5,0.0084193368,7850,0
0.080762108,0.23017277,0.27662827,-0.25845273,0.535081,0.44576207,0.10325124,0.10754833,15.498876000000001,11.637666000000001,0.3413388,0.019928923,4.281952400000001,0.006358186500000001,2.75,9.25,0.054323703,8197,0.10285533,15.911353,0.080848923,0.23231039,0.2515411,-0.31353317,0.56507426,0.38099834,0.033850666,0.041777338,11.252125,3.2918068,0.30375477,0.020640036,3.6791939,0.0089235473,2.75,7.5,0.019171337,8197,0
0.055456523,0.1833872,0.14143813,-0.169601,0.31103913,0.24646175,0.015793307,0.011890224,6.4366951,1.2636037,0.099825863,0.0091680223,2.722121,0.0054024029000000005,2.0,6.75,0.014999337,9547,0.090016336,9.9592786,0.07270463099999999,0.18930504,0.22434663,-0.2018073,0.42615393,0.33720906,0.037339458,0.20955631,8.236298,4.5710607,0.16687702,0.01599658,2.6080109,0.0058262655,1.75,6.0,0.016245209,9547,0
0.15526502,0.44476309,0.45563580000000004,-0.46585005,0.92148585,0.7839404999999999,0.07831422099999999,0.79086732,25.381373999999997,10.738112,1.4106268999999998,0.073233283,4.8155252,0.018366308,3.75,7.5,0.026399314,10413,0.1760833,11.956197,0.14454414,0.44608012,0.45779418,-0.39677017,0.85456435,0.70300772,0.018068758,0.22644832,22.137596,3.1621039,1.2402426000000002,0.061720164,5.023652200000001,0.013819921,4.25,8.25,0.013905863000000001,10413,0
0.10884415,0.28965932,0.39794469,-0.29827105,0.69621574,0.58756976,0.011124087,0.21740337,12.158164,1.8912244999999999,0.46288854,0.038646316,2.9943897999999995,0.017621907,1.5,6.25,0.0077358910999999995,15269,0.28770041,4.1613636,0.20650101,0.47506169,0.91525162,-0.99758236,1.912834,1.1009262,0.031270233,0.24719804,21.650682,4.1335398,1.3812332,0.1654928,2.0865457999999997,0.061250765,0.75,5.75,0.0093706969,15269,0
